PID,CT,A,W,EWW,MT,MissedClicks
0,PointCursor,200,100,1,5,4,303123,0
0,PointCursor,400,100,1,2,034845,0
0,PointCursor,400,100,1,5,1,627255,0
0,PointCursor,400,100,1,1,712022,0
0,PointCursor,200,50,1,5,2,007844,0
